state_code,year,race,origin,sex,age_group,lfpr,source
FL,2023,asian,non-hisp,m,65-69,0.3886,synthetic_seed
FL,2023,asian,non-hisp,f,65-69,0.2905,synthetic_seed
FL,2023,asian,non-hisp,m,70-74,0.2406,synthetic_seed
FL,2023,asian,non-hisp,f,70-74,0.1553,synthetic_seed
FL,2023,asian,non-hisp,m,75-79,0.1262,synthetic_seed
FL,2023,asian,non-hisp,f,75-79,0.0724,synthetic_seed
FL,2023,asian,non-hisp,m,80-84,0.0614,synthetic_seed
FL,2023,asian,non-hisp,f,80-84,0.0308,synthetic_seed
FL,2023,asian,non-hisp,m,85+,0.0202,synthetic_seed
FL,2023,asian,non-hisp,f,85+,0.0103,synthetic_seed
FL,2023,asian,hisp,m,0-4,0.0,synthetic_seed
FL,2023,asian,hisp,f,0-4,0.0,synthetic_seed
FL,2023,asian,hisp,m,5-9,0.0,synthetic_seed
FL,2023,asian,hisp,f,5-9,0.0,synthetic_seed
FL,2023,asian,hisp,m,10-14,0.0,synthetic_seed
FL,2023,asian,hisp,f,10-14,0.0,synthetic_seed
FL,2023,asian,hisp,m,15-19,0.3906,synthetic_seed
FL,2023,asian,hisp,f,15-19,0.3281,synthetic_seed
FL,2023,asian,hisp,m,20-24,0.7842,synthetic_seed
FL,2023,asian,hisp,f,20-24,0.7032,synthetic_seed
FL,2023,asian,hisp,m,25-29,0.8869,synthetic_seed
FL,2023,asian,hisp,f,25-29,0.7836,synthetic_seed
FL,2023,asian,hisp,m,30-34,0.9159,synthetic_seed
FL,2023,asian,hisp,f,30-34,0.7333,synthetic_seed
FL,2023,asian,hisp,m,35-39,0.9196,synthetic_seed
FL,2023,asian,hisp,f,35-39,0.7792,synthetic_seed
FL,2023,asian,hisp,m,40-44,0.9262,synthetic_seed
FL,2023,asian,hisp,f,40-44,0.8119,synthetic_seed
FL,2023,asian,hisp,m,45-49,0.8787,synthetic_seed
FL,2023,asian,hisp,f,45-49,0.7951,synthetic_seed
FL,2023,asian,hisp,m,50-54,0.8716,synthetic_seed
FL,2023,asian,hisp,f,50-54,0.7456,synthetic_seed
FL,2023,asian,hisp,m,55-59,0.7621,synthetic_seed
FL,2023,asian,hisp,f,55-59,0.6669,synthetic_seed
FL,2023,asian,hisp,m,60-64,0.6098,synthetic_seed
FL,2023,asian,hisp,f,60-64,0.509,synthetic_seed
FL,2023,asian,hisp,m,65-69,0.3935,synthetic_seed
FL,2023,asian,hisp,f,65-69,0.2892,synthetic_seed
FL,2023,asian,hisp,m,70-74,0.2428,synthetic_seed
FL,2023,asian,hisp,f,70-74,0.1526,synthetic_seed
FL,2023,asian,hisp,m,75-79,0.1205,synthetic_seed
FL,2023,asian,hisp,f,75-79,0.0735,synthetic_seed
FL,2023,asian,hisp,m,80-84,0.062,synthetic_seed
FL,2023,asian,hisp,f,80-84,0.0304,synthetic_seed
FL,2023,asian,hisp,m,85+,0.0207,synthetic_seed
FL,2023,asian,hisp,f,85+,0.0101,synthetic_seed
FL,2023,other,non-hisp,m,0-4,0.0,synthetic_seed
FL,2023,other,non-hisp,f,0-4,0.0,synthetic_seed
FL,2023,other,non-hisp,m,5-9,0.0,synthetic_seed
FL,2023,other,non-hisp,f,5-9,0.0,synthetic_seed
FL,2023,other,non-hisp,m,10-14,0.0,synthetic_seed
FL,2023,other,non-hisp,f,10-14,0.0,synthetic_seed
FL,2023,other,non-hisp,m,15-19,0.3617,synthetic_seed
FL,2023,other,non-hisp,f,15-19,0.312,synthetic_seed
FL,2023,other,non-hisp,m,20-24,0.7689,synthetic_seed
FL,2023,other,non-hisp,f,20-24,0.6963,synthetic_seed
FL,2023,other,non-hisp,m,25-29,0.8557,synthetic_seed
FL,2023,other,non-hisp,f,25-29,0.77,synthetic_seed
FL,2023,other,non-hisp,m,30-34,0.8964,synthetic_seed
FL,2023,other,non-hisp,f,30-34,0.7321,synthetic_seed
FL,2023,other,non-hisp,m,35-39,0.9234,synthetic_seed
FL,2023,other,non-hisp,f,35-39,0.7476,synthetic_seed
FL,2023,other,non-hisp,m,40-44,0.9067,synthetic_seed
FL,2023,other,non-hisp,f,40-44,0.7871,synthetic_seed
FL,2023,other,non-hisp,m,45-49,0.8785,synthetic_seed
FL,2023,other,non-hisp,f,45-49,0.7777,synthetic_seed
FL,2023,other,non-hisp,m,50-54,0.7986,synthetic_seed
FL,2023,other,non-hisp,f,50-54,0.7499,synthetic_seed
FL,2023,other,non-hisp,m,55-59,0.7355,synthetic_seed
FL,2023,other,non-hisp,f,55-59,0.6513,synthetic_seed
FL,2023,other,non-hisp,m,60-64,0.6182,synthetic_seed
FL,2023,other,non-hisp,f,60-64,0.509,synthetic_seed
FL,2023,other,non-hisp,m,65-69,0.3833,synthetic_seed
FL,2023,other,non-hisp,f,65-69,0.2722,synthetic_seed
FL,2023,other,non-hisp,m,70-74,0.2207,synthetic_seed
FL,2023,other,non-hisp,f,70-74,0.1499,synthetic_seed
FL,2023,other,non-hisp,m,75-79,0.1188,synthetic_seed
FL,2023,other,non-hisp,f,75-79,0.071,synthetic_seed
FL,2023,other,non-hisp,m,80-84,0.0602,synthetic_seed
FL,2023,other,non-hisp,f,80-84,0.0313,synthetic_seed
FL,2023,other,non-hisp,m,85+,0.0202,synthetic_seed
FL,2023,other,non-hisp,f,85+,0.0098,synthetic_seed
FL,2023,other,hisp,m,0-4,0.0,synthetic_seed
FL,2023,other,hisp,f,0-4,0.0,synthetic_seed
FL,2023,other,hisp,m,5-9,0.0,synthetic_seed
FL,2023,other,hisp,f,5-9,0.0,synthetic_seed
FL,2023,other,hisp,m,10-14,0.0,synthetic_seed
FL,2023,other,hisp,f,10-14,0.0,synthetic_seed
FL,2023,other,hisp,m,15-19,0.3618,synthetic_seed
FL,2023,other,hisp,f,15-19,0.3147,synthetic_seed
FL,2023,other,hisp,m,20-24,0.7274,synthetic_seed
FL,2023,other,hisp,f,20-24,0.7025,synthetic_seed
FL,2023,other,hisp,m,25-29,0.8794,synthetic_seed
FL,2023,other,hisp,f,25-29,0.7565,synthetic_seed
FL,2023,other,hisp,m,30-34,0.947,synthetic_seed
FL,2023,other,hisp,f,30-34,0.7437,synthetic_seed
FL,2023,other,hisp,m,35-39,0.8838,synthetic_seed
FL,2023,other,hisp,f,35-39,0.761,synthetic_seed
FL,2023,other,hisp,m,40-44,0.9106,synthetic_seed
FL,2023,other,hisp,f,40-44,0.7762,synthetic_seed
FL,2023,other,hisp,m,45-49,0.8604,synthetic_seed
FL,2023,other,hisp,f,45-49,0.7381,synthetic_seed
FL,2023,other,hisp,m,50-54,0.824,synthetic_seed
FL,2023,other,hisp,f,50-54,0.7806,synthetic_seed
FL,2023,other,hisp,m,55-59,0.7561,synthetic_seed
FL,2023,other,hisp,f,55-59,0.64,synthetic_seed
FL,2023,other,hisp,m,60-64,0.5938,synthetic_seed
FL,2023,other,hisp,f,60-64,0.5114,synthetic_seed
FL,2023,other,hisp,m,65-69,0.3806,synthetic_seed
FL,2023,other,hisp,f,65-69,0.2762,synthetic_seed
FL,2023,other,hisp,m,70-74,0.23,synthetic_seed
FL,2023,other,hisp,f,70-74,0.1497,synthetic_seed
FL,2023,other,hisp,m,75-79,0.1193,synthetic_seed
FL,2023,other,hisp,f,75-79,0.074,synthetic_seed
FL,2023,other,hisp,m,80-84,0.0605,synthetic_seed
FL,2023,other,hisp,f,80-84,0.0311,synthetic_seed
FL,2023,other,hisp,m,85+,0.0192,synthetic_seed
FL,2023,other,hisp,f,85+,0.0102,synthetic_seed
GA,2023,white,non-hisp,m,0-4,0.0,synthetic_seed
GA,2023,white,non-hisp,f,0-4,0.0,synthetic_seed
GA,2023,white,non-hisp,m,5-9,0.0,synthetic_seed
GA,2023,white,non-hisp,f,5-9,0.0,synthetic_seed
GA,2023,white,non-hisp,m,10-14,0.0,synthetic_seed
GA,2023,white,non-hisp,f,10-14,0.0,synthetic_seed
GA,2023,white,non-hisp,m,15-19,0.3713,synthetic_seed
GA,2023,white,non-hisp,f,15-19,0.3306,synthetic_seed
GA,2023,white,non-hisp,m,20-24,0.7444,synthetic_seed
GA,2023,white,non-hisp,f,20-24,0.679,synthetic_seed
GA,2023,white,non-hisp,m,25-29,0.8793,synthetic_seed
GA,2023,white,non-hisp,f,25-29,0.733,synthetic_seed
GA,2023,white,non-hisp,m,30-34,0.9062,synthetic_seed
GA,2023,white,non-hisp,f,30-34,0.7076,synthetic_seed
GA,2023,white,non-hisp,m,35-39,0.9163,synthetic_seed
GA,2023,white,non-hisp,f,35-39,0.7525,synthetic_seed
GA,2023,white,non-hisp,m,40-44,0.9093,synthetic_seed
GA,2023,white,non-hisp,f,40-44,0.7954,synthetic_seed
GA,2023,white,non-hisp,m,45-49,0.8614,synthetic_seed
GA,2023,white,non-hisp,f,45-49,0.766,synthetic_seed
GA,2023,white,non-hisp,m,50-54,0.8255,synthetic_seed
GA,2023,white,non-hisp,f,50-54,0.7255,synthetic_seed
GA,2023,white,non-hisp,m,55-59,0.7504,synthetic_seed
GA,2023,white,non-hisp,f,55-59,0.6466,synthetic_seed
GA,2023,white,non-hisp,m,60-64,0.6127,synthetic_seed
GA,2023,white,non-hisp,f,60-64,0.5081,synthetic_seed
GA,2023,white,non-hisp,m,65-69,0.3816,synthetic_seed
GA,2023,white,non-hisp,f,65-69,0.2793,synthetic_seed
GA,2023,white,non-hisp,m,70-74,0.2322,synthetic_seed
GA,2023,white,non-hisp,f,70-74,0.148,synthetic_seed
GA,2023,white,non-hisp,m,75-79,0.1219,synthetic_seed
GA,2023,white,non-hisp,f,75-79,0.0713,synthetic_seed
GA,2023,white,non-hisp,m,80-84,0.0591,synthetic_seed
GA,2023,white,non-hisp,f,80-84,0.0294,synthetic_seed
GA,2023,white,non-hisp,m,85+,0.02,synthetic_seed
GA,2023,white,non-hisp,f,85+,0.0102,synthetic_seed
GA,2023,white,hisp,m,0-4,0.0,synthetic_seed
GA,2023,white,hisp,f,0-4,0.0,synthetic_seed
GA,2023,white,hisp,m,5-9,0.0,synthetic_seed
GA,2023,white,hisp,f,5-9,0.0,synthetic_seed
GA,2023,white,hisp,m,10-14,0.0,synthetic_seed
GA,2023,white,hisp,f,10-14,0.0,synthetic_seed
GA,2023,white,hisp,m,15-19,0.3629,synthetic_seed
GA,2023,white,hisp,f,15-19,0.3247,synthetic_seed
GA,2023,white,hisp,m,20-24,0.7498,synthetic_seed
GA,2023,white,hisp,f,20-24,0.7093,synthetic_seed
GA,2023,white,hisp,m,25-29,0.9022,synthetic_seed
GA,2023,white,hisp,f,25-29,0.7546,synthetic_seed
GA,2023,white,hisp,m,30-34,0.9128,synthetic_seed
GA,2023,white,hisp,f,30-34,0.7494,synthetic_seed
GA,2023,white,hisp,m,35-39,0.8971,synthetic_seed
GA,2023,white,hisp,f,35-39,0.7421,synthetic_seed
GA,2023,white,hisp,m,40-44,0.9109,synthetic_seed
GA,2023,white,hisp,f,40-44,0.7648,synthetic_seed
GA,2023,white,hisp,m,45-49,0.8509,synthetic_seed
GA,2023,white,hisp,f,45-49,0.7676,synthetic_seed
GA,2023,white,hisp,m,50-54,0.8509,synthetic_seed
GA,2023,white,hisp,f,50-54,0.7683,synthetic_seed
GA,2023,white,hisp,m,55-59,0.7357,synthetic_seed
GA,2023,white,hisp,f,55-59,0.6494,synthetic_seed
GA,2023,white,hisp,m,60-64,0.5969,synthetic_seed
GA,2023,white,hisp,f,60-64,0.4904,synthetic_seed
GA,2023,white,hisp,m,65-69,0.386,synthetic_seed
GA,2023,white,hisp,f,65-69,0.277,synthetic_seed
GA,2023,white,hisp,m,70-74,0.2283,synthetic_seed
GA,2023,white,hisp,f,70-74,0.1557,synthetic_seed
GA,2023,white,hisp,m,75-79,0.1168,synthetic_seed
GA,2023,white,hisp,f,75-79,0.0703,synthetic_seed
GA,2023,white,hisp,m,80-84,0.0627,synthetic_seed
GA,2023,white,hisp,f,80-84,0.0303,synthetic_seed
GA,2023,white,hisp,m,85+,0.0201,synthetic_seed
GA,2023,white,hisp,f,85+,0.0101,synthetic_seed
GA,2023,black,non-hisp,m,0-4,0.0,synthetic_seed
GA,2023,black,non-hisp,f,0-4,0.0,synthetic_seed
GA,2023,black,non-hisp,m,5-9,0.0,synthetic_seed
GA,2023,black,non-hisp,f,5-9,0.0,synthetic_seed
GA,2023,black,non-hisp,m,10-14,0.0,synthetic_seed
GA,2023,black,non-hisp,f,10-14,0.0,synthetic_seed
GA,2023,black,non-hisp,m,15-19,0.3454,synthetic_seed
GA,2023,black,non-hisp,f,15-19,0.3159,synthetic_seed
GA,2023,black,non-hisp,m,20-24,0.711,synthetic_seed
GA,2023,black,non-hisp,f,20-24,0.6743,synthetic_seed
GA,2023,black,non-hisp,m,25-29,0.825,synthetic_seed
GA,2023,black,non-hisp,f,25-29,0.734,synthetic_seed
GA,2023,black,non-hisp,m,30-34,0.868,synthetic_seed
GA,2023,black,non-hisp,f,30-34,0.7103,synthetic_seed
GA,2023,black,non-hisp,m,35-39,0.8713,synthetic_seed
GA,2023,black,non-hisp,f,35-39,0.7471,synthetic_seed
GA,2023,black,non-hisp,m,40-44,0.8418,synthetic_seed
GA,2023,black,non-hisp,f,40-44,0.7239,synthetic_seed
GA,2023,black,non-hisp,m,45-49,0.8493,synthetic_seed
GA,2023,black,non-hisp,f,45-49,0.7612,synthetic_seed
GA,2023,black,non-hisp,m,50-54,0.7935,synthetic_seed
GA,2023,black,non-hisp,f,50-54,0.7087,synthetic_seed
GA,2023,black,non-hisp,m,55-59,0.7258,synthetic_seed
GA,2023,black,non-hisp,f,55-59,0.6336,synthetic_seed
GA,2023,black,non-hisp,m,60-64,0.5758,synthetic_seed
GA,2023,black,non-hisp,f,60-64,0.4665,synthetic_seed
GA,2023,black,non-hisp,m,65-69,0.364,synthetic_seed
GA,2023,black,non-hisp,f,65-69,0.2739,synthetic_seed
GA,2023,black,non-hisp,m,70-74,0.2269,synthetic_seed
GA,2023,black,non-hisp,f,70-74,0.1452,synthetic_seed
GA,2023,black,non-hisp,m,75-79,0.117,synthetic_seed
GA,2023,black,non-hisp,f,75-79,0.0693,synthetic_seed
GA,2023,black,non-hisp,m,80-84,0.0571,synthetic_seed
GA,2023,black,non-hisp,f,80-84,0.0303,synthetic_seed
GA,2023,black,non-hisp,m,85+,0.0199,synthetic_seed
GA,2023,black,non-hisp,f,85+,0.0096,synthetic_seed
GA,2023,black,hisp,m,0-4,0.0,synthetic_seed
GA,2023,black,hisp,f,0-4,0.0,synthetic_seed
GA,2023,black,hisp,m,5-9,0.0,synthetic_seed
GA,2023,black,hisp,f,5-9,0.0,synthetic_seed
GA,2023,black,hisp,m,10-14,0.0,synthetic_seed
GA,2023,black,hisp,f,10-14,0.0,synthetic_seed
GA,2023,black,hisp,m,15-19,0.3354,synthetic_seed
GA,2023,black,hisp,f,15-19,0.3192,synthetic_seed
GA,2023,black,hisp,m,20-24,0.7352,synthetic_seed
GA,2023,black,hisp,f,20-24,0.68,synthetic_seed
GA,2023,black,hisp,m,25-29,0.8633,synthetic_seed
GA,2023,black,hisp,f,25-29,0.7373,synthetic_seed
GA,2023,black,hisp,m,30-34,0.8682,synthetic_seed
GA,2023,black,hisp,f,30-34,0.7292,synthetic_seed
GA,2023,black,hisp,m,35-39,0.8311,synthetic_seed
GA,2023,black,hisp,f,35-39,0.7351,synthetic_seed
GA,2023,black,hisp,m,40-44,0.8939,synthetic_seed
GA,2023,black,hisp,f,40-44,0.7429,synthetic_seed
GA,2023,black,hisp,m,45-49,0.8481,synthetic_seed
GA,2023,black,hisp,f,45-49,0.7619,synthetic_seed
GA,2023,black,hisp,m,50-54,0.8029,synthetic_seed
GA,2023,black,hisp,f,50-54,0.7181,synthetic_seed
GA,2023,black,hisp,m,55-59,0.7218,synthetic_seed
GA,2023,black,hisp,f,55-59,0.6281,synthetic_seed
GA,2023,black,hisp,m,60-64,0.5756,synthetic_seed
GA,2023,black,hisp,f,60-64,0.4801,synthetic_seed
GA,2023,black,hisp,m,65-69,0.3688,synthetic_seed
GA,2023,black,hisp,f,65-69,0.2634,synthetic_seed
GA,2023,black,hisp,m,70-74,0.221,synthetic_seed
GA,2023,black,hisp,f,70-74,0.1447,synthetic_seed
GA,2023,black,hisp,m,75-79,0.1152,synthetic_seed
GA,2023,black,hisp,f,75-79,0.0676,synthetic_seed
GA,2023,black,hisp,m,80-84,0.0561,synthetic_seed
GA,2023,black,hisp,f,80-84,0.0287,synthetic_seed
GA,2023,black,hisp,m,85+,0.0194,synthetic_seed
GA,2023,black,hisp,f,85+,0.0098,synthetic_seed
GA,2023,asian,non-hisp,m,0-4,0.0,synthetic_seed
GA,2023,asian,non-hisp,f,0-4,0.0,synthetic_seed
GA,2023,asian,non-hisp,m,5-9,0.0,synthetic_seed
GA,2023,asian,non-hisp,f,5-9,0.0,synthetic_seed
GA,2023,asian,non-hisp,m,10-14,0.0,synthetic_seed
GA,2023,asian,non-hisp,f,10-14,0.0,synthetic_seed
GA,2023,asian,non-hisp,m,15-19,0.3713,synthetic_seed
GA,2023,asian,non-hisp,f,15-19,0.3168,synthetic_seed
GA,2023,asian,non-hisp,m,20-24,0.7397,synthetic_seed
GA,2023,asian,non-hisp,f,20-24,0.6895,synthetic_seed
GA,2023,asian,non-hisp,m,25-29,0.9115,synthetic_seed
GA,2023,asian,non-hisp,f,25-29,0.7669,synthetic_seed
GA,2023,asian,non-hisp,m,30-34,0.922,synthetic_seed
GA,2023,asian,non-hisp,f,30-34,0.7226,synthetic_seed
GA,2023,asian,non-hisp,m,35-39,0.9302,synthetic_seed
GA,2023,asian,non-hisp,f,35-39,0.7483,synthetic_seed
GA,2023,asian,non-hisp,m,40-44,0.9132,synthetic_seed
GA,2023,asian,non-hisp,f,40-44,0.7384,synthetic_seed
GA,2023,asian,non-hisp,m,45-49,0.8494,synthetic_seed
GA,2023,asian,non-hisp,f,45-49,0.7701,synthetic_seed
GA,2023,asian,non-hisp,m,50-54,0.865,synthetic_seed
GA,2023,asian,non-hisp,f,50-54,0.7702,synthetic_seed
GA,2023,asian,non-hisp,m,55-59,0.7662,synthetic_seed
GA,2023,asian,non-hisp,f,55-59,0.6685,synthetic_seed
GA,2023,asian,non-hisp,m,60-64,0.6041,synthetic_seed
GA,2023,asian,non-hisp,f,60-64,0.5011,synthetic_seed
GA,2023,asian,non-hisp,m,65-69,0.378,synthetic_seed
GA,2023,asian,non-hisp,f,65-69,0.2815,synthetic_seed
GA,2023,asian,non-hisp,m,70-74,0.24,synthetic_seed
GA,2023,asian,non-hisp,f,70-74,0.1562,synthetic_seed
GA,2023,asian,non-hisp,m,75-79,0.1205,synthetic_seed
GA,2023,asian,non-hisp,f,75-79,0.0723,synthetic_seed
GA,2023,asian,non-hisp,m,80-84,0.0604,synthetic_seed
GA,2023,asian,non-hisp,f,80-84,0.0308,synthetic_seed
GA,2023,asian,non-hisp,m,85+,0.0202,synthetic_seed
GA,2023,asian,non-hisp,f,85+,0.0104,synthetic_seed
GA,2023,asian,hisp,m,0-4,0.0,synthetic_seed
GA,2023,asian,hisp,f,0-4,0.0,synthetic_seed
GA,2023,asian,hisp,m,5-9,0.0,synthetic_seed
GA,2023,asian,hisp,f,5-9,0.0,synthetic_seed
GA,2023,asian,hisp,m,10-14,0.0,synthetic_seed
GA,2023,asian,hisp,f,10-14,0.0,synthetic_seed
GA,2023,asian,hisp,m,15-19,0.3729,synthetic_seed
GA,2023,asian,hisp,f,15-19,0.3291,synthetic_seed
GA,2023,asian,hisp,m,20-24,0.7823,synthetic_seed
GA,2023,asian,hisp,f,20-24,0.7034,synthetic_seed
GA,2023,asian,hisp,m,25-29,0.8636,synthetic_seed
GA,2023,asian,hisp,f,25-29,0.7537,synthetic_seed
GA,2023,asian,hisp,m,30-34,0.9417,synthetic_seed
GA,2023,asian,hisp,f,30-34,0.7196,synthetic_seed
GA,2023,asian,hisp,m,35-39,0.9563,synthetic_seed
GA,2023,asian,hisp,f,35-39,0.7614,synthetic_seed
GA,2023,asian,hisp,m,40-44,0.934,synthetic_seed
GA,2023,asian,hisp,f,40-44,0.7916,synthetic_seed
GA,2023,asian,hisp,m,45-49,0.8969,synthetic_seed
GA,2023,asian,hisp,f,45-49,0.7969,synthetic_seed
GA,2023,asian,hisp,m,50-54,0.8153,synthetic_seed
GA,2023,asian,hisp,f,50-54,0.7821,synthetic_seed
GA,2023,asian,hisp,m,55-59,0.7662,synthetic_seed
GA,2023,asian,hisp,f,55-59,0.6678,synthetic_seed
GA,2023,asian,hisp,m,60-64,0.6366,synthetic_seed
GA,2023,asian,hisp,f,60-64,0.5271,synthetic_seed
GA,2023,asian,hisp,m,65-69,0.3966,synthetic_seed
GA,2023,asian,hisp,f,65-69,0.2844,synthetic_seed
GA,2023,asian,hisp,m,70-74,0.2301,synthetic_seed
GA,2023,asian,hisp,f,70-74,0.1547,synthetic_seed
GA,2023,asian,hisp,m,75-79,0.122,synthetic_seed
GA,2023,asian,hisp,f,75-79,0.0689,synthetic_seed
GA,2023,asian,hisp,m,80-84,0.0604,synthetic_seed
GA,2023,asian,hisp,f,80-84,0.0302,synthetic_seed
GA,2023,asian,hisp,m,85+,0.0206,synthetic_seed
GA,2023,asian,hisp,f,85+,0.01,synthetic_seed
GA,2023,other,non-hisp,m,0-4,0.0,synthetic_seed
GA,2023,other,non-hisp,f,0-4,0.0,synthetic_seed
GA,2023,other,non-hisp,m,5-9,0.0,synthetic_seed
GA,2023,other,non-hisp,f,5-9,0.0,synthetic_seed
GA,2023,other,non-hisp,m,10-14,0.0,synthetic_seed
GA,2023,other,non-hisp,f,10-14,0.0,synthetic_seed
GA,2023,other,non-hisp,m,15-19,0.3712,synthetic_seed
GA,2023,other,non-hisp,f,15-19,0.3259,synthetic_seed
GA,2023,other,non-hisp,m,20-24,0.7627,synthetic_seed
GA,2023,other,non-hisp,f,20-24,0.7076,synthetic_seed
GA,2023,other,non-hisp,m,25-29,0.8647,synthetic_seed
GA,2023,other,non-hisp,f,25-29,0.7445,synthetic_seed
GA,2023,other,non-hisp,m,30-34,0.9138,synthetic_seed
GA,2023,other,non-hisp,f,30-34,0.7399,synthetic_seed
GA,2023,other,non-hisp,m,35-39,0.939,synthetic_seed
GA,2023,other,non-hisp,f,35-39,0.7327,synthetic_seed
GA,2023,other,non-hisp,m,40-44,0.9154,synthetic_seed
GA,2023,other,non-hisp,f,40-44,0.7612,synthetic_seed
GA,2023,other,non-hisp,m,45-49,0.8928,synthetic_seed
GA,2023,other,non-hisp,f,45-49,0.7601,synthetic_seed
GA,2023,other,non-hisp,m,50-54,0.8376,synthetic_seed
GA,2023,other,non-hisp,f,50-54,0.7581,synthetic_seed
GA,2023,other,non-hisp,m,55-59,0.7435,synthetic_seed
GA,2023,other,non-hisp,f,55-59,0.6651,synthetic_seed
GA,2023,other,non-hisp,m,60-64,0.5987,synthetic_seed
GA,2023,other,non-hisp,f,60-64,0.4967,synthetic_seed
GA,2023,other,non-hisp,m,65-69,0.386,synthetic_seed
GA,2023,other,non-hisp,f,65-69,0.2763,synthetic_seed
GA,2023,other,non-hisp,m,70-74,0.2287,synthetic_seed
GA,2023,other,non-hisp,f,70-74,0.1458,synthetic_seed
GA,2023,other,non-hisp,m,75-79,0.1176,synthetic_seed
GA,2023,other,non-hisp,f,75-79,0.0698,synthetic_seed
GA,2023,other,non-hisp,m,80-84,0.0626,synthetic_seed
GA,2023,other,non-hisp,f,80-84,0.0302,synthetic_seed
GA,2023,other,non-hisp,m,85+,0.0205,synthetic_seed
GA,2023,other,non-hisp,f,85+,0.0098,synthetic_seed
GA,2023,other,hisp,m,0-4,0.0,synthetic_seed
GA,2023,other,hisp,f,0-4,0.0,synthetic_seed
GA,2023,other,hisp,m,5-9,0.0,synthetic_seed
GA,2023,other,hisp,f,5-9,0.0,synthetic_seed
GA,2023,other,hisp,m,10-14,0.0,synthetic_seed
GA,2023,other,hisp,f,10-14,0.0,synthetic_seed
GA,2023,other,hisp,m,15-19,0.3493,synthetic_seed
GA,2023,other,hisp,f,15-19,0.3199,synthetic_seed
GA,2023,other,hisp,m,20-24,0.728,synthetic_seed
GA,2023,other,hisp,f,20-24,0.6984,synthetic_seed
GA,2023,other,hisp,m,25-29,0.8737,synthetic_seed
GA,2023,other,hisp,f,25-29,0.7694,synthetic_seed
GA,2023,other,hisp,m,30-34,0.9294,synthetic_seed
GA,2023,other,hisp,f,30-34,0.7219,synthetic_seed
GA,2023,other,hisp,m,35-39,0.9376,synthetic_seed
GA,2023,other,hisp,f,35-39,0.7411,synthetic_seed
GA,2023,other,hisp,m,40-44,0.8938,synthetic_seed
GA,2023,other,hisp,f,40-44,0.7819,synthetic_seed
GA,2023,other,hisp,m,45-49,0.8617,synthetic_seed
GA,2023,other,hisp,f,45-49,0.7576,synthetic_seed
GA,2023,other,hisp,m,50-54,0.7966,synthetic_seed
GA,2023,other,hisp,f,50-54,0.7395,synthetic_seed
GA,2023,other,hisp,m,55-59,0.7562,synthetic_seed
GA,2023,other,hisp,f,55-59,0.643,synthetic_seed
GA,2023,other,hisp,m,60-64,0.6071,synthetic_seed
GA,2023,other,hisp,f,60-64,0.5107,synthetic_seed
GA,2023,other,hisp,m,65-69,0.3808,synthetic_seed
GA,2023,other,hisp,f,65-69,0.2786,synthetic_seed
GA,2023,other,hisp,m,70-74,0.2296,synthetic_seed
GA,2023,other,hisp,f,70-74,0.1541,synthetic_seed
GA,2023,other,hisp,m,75-79,0.1205,synthetic_seed
GA,2023,other,hisp,f,75-79,0.0692,synthetic_seed
GA,2023,other,hisp,m,80-84,0.0602,synthetic_seed
GA,2023,other,hisp,f,80-84,0.0302,synthetic_seed
GA,2023,other,hisp,m,85+,0.0198,synthetic_seed
GA,2023,other,hisp,f,85+,0.0101,synthetic_seed
HI,2023,white,non-hisp,m,0-4,0.0,synthetic_seed
HI,2023,white,non-hisp,f,0-4,0.0,synthetic_seed
HI,2023,white,non-hisp,m,5-9,0.0,synthetic_seed
HI,2023,white,non-hisp,f,5-9,0.0,synthetic_seed
HI,2023,white,non-hisp,m,10-14,0.0,synthetic_seed
HI,2023,white,non-hisp,f,10-14,0.0,synthetic_seed
HI,2023,white,non-hisp,m,15-19,0.3535,synthetic_seed
HI,2023,white,non-hisp,f,15-19,0.3155,synthetic_seed
HI,2023,white,non-hisp,m,20-24,0.775,synthetic_seed
HI,2023,white,non-hisp,f,20-24,0.6832,synthetic_seed
HI,2023,white,non-hisp,m,25-29,0.8633,synthetic_seed
HI,2023,white,non-hisp,f,25-29,0.7447,synthetic_seed
HI,2023,white,non-hisp,m,30-34,0.9276,synthetic_seed
HI,2023,white,non-hisp,f,30-34,0.7082,synthetic_seed
HI,2023,white,non-hisp,m,35-39,0.9381,synthetic_seed
HI,2023,white,non-hisp,f,35-39,0.7265,synthetic_seed
HI,2023,white,non-hisp,m,40-44,0.919,synthetic_seed
HI,2023,white,non-hisp,f,40-44,0.7661,synthetic_seed
HI,2023,white,non-hisp,m,45-49,0.8766,synthetic_seed
HI,2023,white,non-hisp,f,45-49,0.743,synthetic_seed
HI,2023,white,non-hisp,m,50-54,0.8383,synthetic_seed
HI,2023,white,non-hisp,f,50-54,0.7505,synthetic_seed
HI,2023,white,non-hisp,m,55-59,0.7709,synthetic_seed
HI,2023,white,non-hisp,f,55-59,0.6477,synthetic_seed
HI,2023,white,non-hisp,m,60-64,0.6061,synthetic_seed
HI,2023,white,non-hisp,f,60-64,0.5076,synthetic_seed
HI,2023,white,non-hisp,m,65-69,0.3868,synthetic_seed
HI,2023,white,non-hisp,f,65-69,0.2833,synthetic_seed
HI,2023,white,non-hisp,m,70-74,0.232,synthetic_seed
HI,2023,white,non-hisp,f,70-74,0.1519,synthetic_seed
HI,2023,white,non-hisp,m,75-79,0.123,synthetic_seed
