state_code,year,race,origin,sex,age_group,mortality_rate,source
IN,2023,other,hisp,f,45-49,0.015953,synthetic_seed
IN,2023,other,hisp,f,50-54,0.023582,synthetic_seed
IN,2023,other,hisp,f,55-59,0.03416,synthetic_seed
IN,2023,other,hisp,f,60-64,0.050806,synthetic_seed
IN,2023,other,hisp,f,65-69,0.075256,synthetic_seed
IN,2023,other,hisp,f,70-74,0.114791,synthetic_seed
IN,2023,other,hisp,f,75-79,0.178429,synthetic_seed
IN,2023,other,hisp,f,80-84,0.279694,synthetic_seed
IN,2023,other,hisp,f,85+,0.482312,synthetic_seed
IA,2023,white,non-hisp,m,0-4,0.00306,synthetic_seed
IA,2023,white,non-hisp,m,5-9,0.000612,synthetic_seed
IA,2023,white,non-hisp,m,10-14,0.000612,synthetic_seed
IA,2023,white,non-hisp,m,15-19,0.00306,synthetic_seed
IA,2023,white,non-hisp,m,20-24,0.004896,synthetic_seed
IA,2023,white,non-hisp,m,25-29,0.00612,synthetic_seed
IA,2023,white,non-hisp,m,30-34,0.007956,synthetic_seed
IA,2023,white,non-hisp,m,35-39,0.011016,synthetic_seed
IA,2023,white,non-hisp,m,40-44,0.015178,synthetic_seed
IA,2023,white,non-hisp,m,45-49,0.022522,synthetic_seed
IA,2023,white,non-hisp,m,50-54,0.033293,synthetic_seed
IA,2023,white,non-hisp,m,55-59,0.048226,synthetic_seed
IA,2023,white,non-hisp,m,60-64,0.071726,synthetic_seed
IA,2023,white,non-hisp,m,65-69,0.106243,synthetic_seed
IA,2023,white,non-hisp,m,70-74,0.162058,synthetic_seed
IA,2023,white,non-hisp,m,75-79,0.251899,synthetic_seed
IA,2023,white,non-hisp,m,80-84,0.394862,synthetic_seed
IA,2023,white,non-hisp,m,85+,0.680911,synthetic_seed
IA,2023,white,non-hisp,f,0-4,0.002168,synthetic_seed
IA,2023,white,non-hisp,f,5-9,0.000434,synthetic_seed
IA,2023,white,non-hisp,f,10-14,0.000434,synthetic_seed
IA,2023,white,non-hisp,f,15-19,0.002168,synthetic_seed
IA,2023,white,non-hisp,f,20-24,0.003468,synthetic_seed
IA,2023,white,non-hisp,f,25-29,0.004335,synthetic_seed
IA,2023,white,non-hisp,f,30-34,0.005635,synthetic_seed
IA,2023,white,non-hisp,f,35-39,0.007803,synthetic_seed
IA,2023,white,non-hisp,f,40-44,0.010751,synthetic_seed
IA,2023,white,non-hisp,f,45-49,0.015953,synthetic_seed
IA,2023,white,non-hisp,f,50-54,0.023582,synthetic_seed
IA,2023,white,non-hisp,f,55-59,0.03416,synthetic_seed
IA,2023,white,non-hisp,f,60-64,0.050806,synthetic_seed
IA,2023,white,non-hisp,f,65-69,0.075256,synthetic_seed
IA,2023,white,non-hisp,f,70-74,0.114791,synthetic_seed
IA,2023,white,non-hisp,f,75-79,0.178429,synthetic_seed
IA,2023,white,non-hisp,f,80-84,0.279694,synthetic_seed
IA,2023,white,non-hisp,f,85+,0.482312,synthetic_seed
IA,2023,white,hisp,m,0-4,0.00306,synthetic_seed
IA,2023,white,hisp,m,5-9,0.000612,synthetic_seed
IA,2023,white,hisp,m,10-14,0.000612,synthetic_seed
IA,2023,white,hisp,m,15-19,0.00306,synthetic_seed
IA,2023,white,hisp,m,20-24,0.004896,synthetic_seed
IA,2023,white,hisp,m,25-29,0.00612,synthetic_seed
IA,2023,white,hisp,m,30-34,0.007956,synthetic_seed
IA,2023,white,hisp,m,35-39,0.011016,synthetic_seed
IA,2023,white,hisp,m,40-44,0.015178,synthetic_seed
IA,2023,white,hisp,m,45-49,0.022522,synthetic_seed
IA,2023,white,hisp,m,50-54,0.033293,synthetic_seed
IA,2023,white,hisp,m,55-59,0.048226,synthetic_seed
IA,2023,white,hisp,m,60-64,0.071726,synthetic_seed
IA,2023,white,hisp,m,65-69,0.106243,synthetic_seed
IA,2023,white,hisp,m,70-74,0.162058,synthetic_seed
IA,2023,white,hisp,m,75-79,0.251899,synthetic_seed
IA,2023,white,hisp,m,80-84,0.394862,synthetic_seed
IA,2023,white,hisp,m,85+,0.680911,synthetic_seed
IA,2023,white,hisp,f,0-4,0.002168,synthetic_seed
IA,2023,white,hisp,f,5-9,0.000434,synthetic_seed
IA,2023,white,hisp,f,10-14,0.000434,synthetic_seed
IA,2023,white,hisp,f,15-19,0.002168,synthetic_seed
IA,2023,white,hisp,f,20-24,0.003468,synthetic_seed
IA,2023,white,hisp,f,25-29,0.004335,synthetic_seed
IA,2023,white,hisp,f,30-34,0.005635,synthetic_seed
IA,2023,white,hisp,f,35-39,0.007803,synthetic_seed
IA,2023,white,hisp,f,40-44,0.010751,synthetic_seed
IA,2023,white,hisp,f,45-49,0.015953,synthetic_seed
IA,2023,white,hisp,f,50-54,0.023582,synthetic_seed
IA,2023,white,hisp,f,55-59,0.03416,synthetic_seed
IA,2023,white,hisp,f,60-64,0.050806,synthetic_seed
IA,2023,white,hisp,f,65-69,0.075256,synthetic_seed
IA,2023,white,hisp,f,70-74,0.114791,synthetic_seed
IA,2023,white,hisp,f,75-79,0.178429,synthetic_seed
IA,2023,white,hisp,f,80-84,0.279694,synthetic_seed
IA,2023,white,hisp,f,85+,0.482312,synthetic_seed
IA,2023,black,non-hisp,m,0-4,0.003366,synthetic_seed
IA,2023,black,non-hisp,m,5-9,0.000673,synthetic_seed
IA,2023,black,non-hisp,m,10-14,0.000673,synthetic_seed
IA,2023,black,non-hisp,m,15-19,0.003366,synthetic_seed
IA,2023,black,non-hisp,m,20-24,0.005386,synthetic_seed
IA,2023,black,non-hisp,m,25-29,0.006732,synthetic_seed
IA,2023,black,non-hisp,m,30-34,0.008752,synthetic_seed
IA,2023,black,non-hisp,m,35-39,0.012118,synthetic_seed
IA,2023,black,non-hisp,m,40-44,0.016695,synthetic_seed
IA,2023,black,non-hisp,m,45-49,0.024774,synthetic_seed
IA,2023,black,non-hisp,m,50-54,0.036622,synthetic_seed
IA,2023,black,non-hisp,m,55-59,0.053048,synthetic_seed
IA,2023,black,non-hisp,m,60-64,0.078899,synthetic_seed
IA,2023,black,non-hisp,m,65-69,0.116868,synthetic_seed
IA,2023,black,non-hisp,m,70-74,0.178263,synthetic_seed
IA,2023,black,non-hisp,m,75-79,0.277089,synthetic_seed
IA,2023,black,non-hisp,m,80-84,0.434349,synthetic_seed
IA,2023,black,non-hisp,m,85+,0.749002,synthetic_seed
IA,2023,black,non-hisp,f,0-4,0.002384,synthetic_seed
IA,2023,black,non-hisp,f,5-9,0.000477,synthetic_seed
IA,2023,black,non-hisp,f,10-14,0.000477,synthetic_seed
IA,2023,black,non-hisp,f,15-19,0.002384,synthetic_seed
IA,2023,black,non-hisp,f,20-24,0.003815,synthetic_seed
IA,2023,black,non-hisp,f,25-29,0.004769,synthetic_seed
IA,2023,black,non-hisp,f,30-34,0.006199,synthetic_seed
IA,2023,black,non-hisp,f,35-39,0.008583,synthetic_seed
IA,2023,black,non-hisp,f,40-44,0.011826,synthetic_seed
IA,2023,black,non-hisp,f,45-49,0.017548,synthetic_seed
IA,2023,black,non-hisp,f,50-54,0.025941,synthetic_seed
IA,2023,black,non-hisp,f,55-59,0.037576,synthetic_seed
IA,2023,black,non-hisp,f,60-64,0.055887,synthetic_seed
IA,2023,black,non-hisp,f,65-69,0.082781,synthetic_seed
IA,2023,black,non-hisp,f,70-74,0.12627,synthetic_seed
IA,2023,black,non-hisp,f,75-79,0.196271,synthetic_seed
IA,2023,black,non-hisp,f,80-84,0.307664,synthetic_seed
IA,2023,black,non-hisp,f,85+,0.530543,synthetic_seed
IA,2023,black,hisp,m,0-4,0.003366,synthetic_seed
IA,2023,black,hisp,m,5-9,0.000673,synthetic_seed
IA,2023,black,hisp,m,10-14,0.000673,synthetic_seed
IA,2023,black,hisp,m,15-19,0.003366,synthetic_seed
IA,2023,black,hisp,m,20-24,0.005386,synthetic_seed
IA,2023,black,hisp,m,25-29,0.006732,synthetic_seed
IA,2023,black,hisp,m,30-34,0.008752,synthetic_seed
IA,2023,black,hisp,m,35-39,0.012118,synthetic_seed
IA,2023,black,hisp,m,40-44,0.016695,synthetic_seed
IA,2023,black,hisp,m,45-49,0.024774,synthetic_seed
IA,2023,black,hisp,m,50-54,0.036622,synthetic_seed
IA,2023,black,hisp,m,55-59,0.053048,synthetic_seed
IA,2023,black,hisp,m,60-64,0.078899,synthetic_seed
IA,2023,black,hisp,m,65-69,0.116868,synthetic_seed
IA,2023,black,hisp,m,70-74,0.178263,synthetic_seed
IA,2023,black,hisp,m,75-79,0.277089,synthetic_seed
IA,2023,black,hisp,m,80-84,0.434349,synthetic_seed
IA,2023,black,hisp,m,85+,0.749002,synthetic_seed
IA,2023,black,hisp,f,0-4,0.002384,synthetic_seed
IA,2023,black,hisp,f,5-9,0.000477,synthetic_seed
IA,2023,black,hisp,f,10-14,0.000477,synthetic_seed
IA,2023,black,hisp,f,15-19,0.002384,synthetic_seed
IA,2023,black,hisp,f,20-24,0.003815,synthetic_seed
IA,2023,black,hisp,f,25-29,0.004769,synthetic_seed
IA,2023,black,hisp,f,30-34,0.006199,synthetic_seed
IA,2023,black,hisp,f,35-39,0.008583,synthetic_seed
IA,2023,black,hisp,f,40-44,0.011826,synthetic_seed
IA,2023,black,hisp,f,45-49,0.017548,synthetic_seed
IA,2023,black,hisp,f,50-54,0.025941,synthetic_seed
IA,2023,black,hisp,f,55-59,0.037576,synthetic_seed
IA,2023,black,hisp,f,60-64,0.055887,synthetic_seed
IA,2023,black,hisp,f,65-69,0.082781,synthetic_seed
IA,2023,black,hisp,f,70-74,0.12627,synthetic_seed
IA,2023,black,hisp,f,75-79,0.196271,synthetic_seed
IA,2023,black,hisp,f,80-84,0.307664,synthetic_seed
IA,2023,black,hisp,f,85+,0.530543,synthetic_seed
IA,2023,asian,non-hisp,m,0-4,0.002907,synthetic_seed
IA,2023,asian,non-hisp,m,5-9,0.000581,synthetic_seed
IA,2023,asian,non-hisp,m,10-14,0.000581,synthetic_seed
IA,2023,asian,non-hisp,m,15-19,0.002907,synthetic_seed
IA,2023,asian,non-hisp,m,20-24,0.004651,synthetic_seed
IA,2023,asian,non-hisp,m,25-29,0.005814,synthetic_seed
IA,2023,asian,non-hisp,m,30-34,0.007558,synthetic_seed
IA,2023,asian,non-hisp,m,35-39,0.010465,synthetic_seed
IA,2023,asian,non-hisp,m,40-44,0.014419,synthetic_seed
IA,2023,asian,non-hisp,m,45-49,0.021396,synthetic_seed
IA,2023,asian,non-hisp,m,50-54,0.031628,synthetic_seed
IA,2023,asian,non-hisp,m,55-59,0.045814,synthetic_seed
IA,2023,asian,non-hisp,m,60-64,0.06814,synthetic_seed
IA,2023,asian,non-hisp,m,65-69,0.100931,synthetic_seed
IA,2023,asian,non-hisp,m,70-74,0.153955,synthetic_seed
IA,2023,asian,non-hisp,m,75-79,0.239304,synthetic_seed
IA,2023,asian,non-hisp,m,80-84,0.375119,synthetic_seed
IA,2023,asian,non-hisp,m,85+,0.646866,synthetic_seed
IA,2023,asian,non-hisp,f,0-4,0.002059,synthetic_seed
IA,2023,asian,non-hisp,f,5-9,0.000412,synthetic_seed
IA,2023,asian,non-hisp,f,10-14,0.000412,synthetic_seed
IA,2023,asian,non-hisp,f,15-19,0.002059,synthetic_seed
IA,2023,asian,non-hisp,f,20-24,0.003295,synthetic_seed
IA,2023,asian,non-hisp,f,25-29,0.004118,synthetic_seed
IA,2023,asian,non-hisp,f,30-34,0.005354,synthetic_seed
IA,2023,asian,non-hisp,f,35-39,0.007413,synthetic_seed
IA,2023,asian,non-hisp,f,40-44,0.010213,synthetic_seed
IA,2023,asian,non-hisp,f,45-49,0.015155,synthetic_seed
IA,2023,asian,non-hisp,f,50-54,0.022403,synthetic_seed
IA,2023,asian,non-hisp,f,55-59,0.032452,synthetic_seed
IA,2023,asian,non-hisp,f,60-64,0.048266,synthetic_seed
IA,2023,asian,non-hisp,f,65-69,0.071493,synthetic_seed
IA,2023,asian,non-hisp,f,70-74,0.109051,synthetic_seed
IA,2023,asian,non-hisp,f,75-79,0.169507,synthetic_seed
IA,2023,asian,non-hisp,f,80-84,0.265709,synthetic_seed
IA,2023,asian,non-hisp,f,85+,0.458196,synthetic_seed
IA,2023,asian,hisp,m,0-4,0.002907,synthetic_seed
IA,2023,asian,hisp,m,5-9,0.000581,synthetic_seed
IA,2023,asian,hisp,m,10-14,0.000581,synthetic_seed
IA,2023,asian,hisp,m,15-19,0.002907,synthetic_seed
IA,2023,asian,hisp,m,20-24,0.004651,synthetic_seed
IA,2023,asian,hisp,m,25-29,0.005814,synthetic_seed
IA,2023,asian,hisp,m,30-34,0.007558,synthetic_seed
IA,2023,asian,hisp,m,35-39,0.010465,synthetic_seed
IA,2023,asian,hisp,m,40-44,0.014419,synthetic_seed
IA,2023,asian,hisp,m,45-49,0.021396,synthetic_seed
IA,2023,asian,hisp,m,50-54,0.031628,synthetic_seed
IA,2023,asian,hisp,m,55-59,0.045814,synthetic_seed
IA,2023,asian,hisp,m,60-64,0.06814,synthetic_seed
IA,2023,asian,hisp,m,65-69,0.100931,synthetic_seed
IA,2023,asian,hisp,m,70-74,0.153955,synthetic_seed
IA,2023,asian,hisp,m,75-79,0.239304,synthetic_seed
IA,2023,asian,hisp,m,80-84,0.375119,synthetic_seed
IA,2023,asian,hisp,m,85+,0.646866,synthetic_seed
IA,2023,asian,hisp,f,0-4,0.002059,synthetic_seed
IA,2023,asian,hisp,f,5-9,0.000412,synthetic_seed
IA,2023,asian,hisp,f,10-14,0.000412,synthetic_seed
IA,2023,asian,hisp,f,15-19,0.002059,synthetic_seed
IA,2023,asian,hisp,f,20-24,0.003295,synthetic_seed
IA,2023,asian,hisp,f,25-29,0.004118,synthetic_seed
IA,2023,asian,hisp,f,30-34,0.005354,synthetic_seed
IA,2023,asian,hisp,f,35-39,0.007413,synthetic_seed
IA,2023,asian,hisp,f,40-44,0.010213,synthetic_seed
IA,2023,asian,hisp,f,45-49,0.015155,synthetic_seed
IA,2023,asian,hisp,f,50-54,0.022403,synthetic_seed
IA,2023,asian,hisp,f,55-59,0.032452,synthetic_seed
IA,2023,asian,hisp,f,60-64,0.048266,synthetic_seed
IA,2023,asian,hisp,f,65-69,0.071493,synthetic_seed
IA,2023,asian,hisp,f,70-74,0.109051,synthetic_seed
IA,2023,asian,hisp,f,75-79,0.169507,synthetic_seed
IA,2023,asian,hisp,f,80-84,0.265709,synthetic_seed
IA,2023,asian,hisp,f,85+,0.458196,synthetic_seed
IA,2023,other,non-hisp,m,0-4,0.00306,synthetic_seed
IA,2023,other,non-hisp,m,5-9,0.000612,synthetic_seed
IA,2023,other,non-hisp,m,10-14,0.000612,synthetic_seed
IA,2023,other,non-hisp,m,15-19,0.00306,synthetic_seed
IA,2023,other,non-hisp,m,20-24,0.004896,synthetic_seed
IA,2023,other,non-hisp,m,25-29,0.00612,synthetic_seed
IA,2023,other,non-hisp,m,30-34,0.007956,synthetic_seed
IA,2023,other,non-hisp,m,35-39,0.011016,synthetic_seed
IA,2023,other,non-hisp,m,40-44,0.015178,synthetic_seed
IA,2023,other,non-hisp,m,45-49,0.022522,synthetic_seed
IA,2023,other,non-hisp,m,50-54,0.033293,synthetic_seed
IA,2023,other,non-hisp,m,55-59,0.048226,synthetic_seed
IA,2023,other,non-hisp,m,60-64,0.071726,synthetic_seed
IA,2023,other,non-hisp,m,65-69,0.106243,synthetic_seed
IA,2023,other,non-hisp,m,70-74,0.162058,synthetic_seed
IA,2023,other,non-hisp,m,75-79,0.251899,synthetic_seed
IA,2023,other,non-hisp,m,80-84,0.394862,synthetic_seed
IA,2023,other,non-hisp,m,85+,0.680911,synthetic_seed
IA,2023,other,non-hisp,f,0-4,0.002168,synthetic_seed
IA,2023,other,non-hisp,f,5-9,0.000434,synthetic_seed
IA,2023,other,non-hisp,f,10-14,0.000434,synthetic_seed
IA,2023,other,non-hisp,f,15-19,0.002168,synthetic_seed
IA,2023,other,non-hisp,f,20-24,0.003468,synthetic_seed
IA,2023,other,non-hisp,f,25-29,0.004335,synthetic_seed
IA,2023,other,non-hisp,f,30-34,0.005635,synthetic_seed
IA,2023,other,non-hisp,f,35-39,0.007803,synthetic_seed
IA,2023,other,non-hisp,f,40-44,0.010751,synthetic_seed
IA,2023,other,non-hisp,f,45-49,0.015953,synthetic_seed
IA,2023,other,non-hisp,f,50-54,0.023582,synthetic_seed
IA,2023,other,non-hisp,f,55-59,0.03416,synthetic_seed
IA,2023,other,non-hisp,f,60-64,0.050806,synthetic_seed
IA,2023,other,non-hisp,f,65-69,0.075256,synthetic_seed
IA,2023,other,non-hisp,f,70-74,0.114791,synthetic_seed
IA,2023,other,non-hisp,f,75-79,0.178429,synthetic_seed
IA,2023,other,non-hisp,f,80-84,0.279694,synthetic_seed
IA,2023,other,non-hisp,f,85+,0.482312,synthetic_seed
IA,2023,other,hisp,m,0-4,0.00306,synthetic_seed
IA,2023,other,hisp,m,5-9,0.000612,synthetic_seed
IA,2023,other,hisp,m,10-14,0.000612,synthetic_seed
IA,2023,other,hisp,m,15-19,0.00306,synthetic_seed
IA,2023,other,hisp,m,20-24,0.004896,synthetic_seed
IA,2023,other,hisp,m,25-29,0.00612,synthetic_seed
IA,2023,other,hisp,m,30-34,0.007956,synthetic_seed
IA,2023,other,hisp,m,35-39,0.011016,synthetic_seed
IA,2023,other,hisp,m,40-44,0.015178,synthetic_seed
IA,2023,other,hisp,m,45-49,0.022522,synthetic_seed
IA,2023,other,hisp,m,50-54,0.033293,synthetic_seed
IA,2023,other,hisp,m,55-59,0.048226,synthetic_seed
IA,2023,other,hisp,m,60-64,0.071726,synthetic_seed
IA,2023,other,hisp,m,65-69,0.106243,synthetic_seed
IA,2023,other,hisp,m,70-74,0.162058,synthetic_seed
IA,2023,other,hisp,m,75-79,0.251899,synthetic_seed
IA,2023,other,hisp,m,80-84,0.394862,synthetic_seed
IA,2023,other,hisp,m,85+,0.680911,synthetic_seed
IA,2023,other,hisp,f,0-4,0.002168,synthetic_seed
IA,2023,other,hisp,f,5-9,0.000434,synthetic_seed
IA,2023,other,hisp,f,10-14,0.000434,synthetic_seed
IA,2023,other,hisp,f,15-19,0.002168,synthetic_seed
IA,2023,other,hisp,f,20-24,0.003468,synthetic_seed
IA,2023,other,hisp,f,25-29,0.004335,synthetic_seed
IA,2023,other,hisp,f,30-34,0.005635,synthetic_seed
IA,2023,other,hisp,f,35-39,0.007803,synthetic_seed
IA,2023,other,hisp,f,40-44,0.010751,synthetic_seed
IA,2023,other,hisp,f,45-49,0.015953,synthetic_seed
IA,2023,other,hisp,f,50-54,0.023582,synthetic_seed
IA,2023,other,hisp,f,55-59,0.03416,synthetic_seed
IA,2023,other,hisp,f,60-64,0.050806,synthetic_seed
IA,2023,other,hisp,f,65-69,0.075256,synthetic_seed
IA,2023,other,hisp,f,70-74,0.114791,synthetic_seed
IA,2023,other,hisp,f,75-79,0.178429,synthetic_seed
IA,2023,other,hisp,f,80-84,0.279694,synthetic_seed
IA,2023,other,hisp,f,85+,0.482312,synthetic_seed
KS,2023,white,non-hisp,m,0-4,0.00306,synthetic_seed
KS,2023,white,non-hisp,m,5-9,0.000612,synthetic_seed
KS,2023,white,non-hisp,m,10-14,0.000612,synthetic_seed
KS,2023,white,non-hisp,m,15-19,0.00306,synthetic_seed
KS,2023,white,non-hisp,m,20-24,0.004896,synthetic_seed
KS,2023,white,non-hisp,m,25-29,0.00612,synthetic_seed
KS,2023,white,non-hisp,m,30-34,0.007956,synthetic_seed
KS,2023,white,non-hisp,m,35-39,0.011016,synthetic_seed
KS,2023,white,non-hisp,m,40-44,0.015178,synthetic_seed
KS,2023,white,non-hisp,m,45-49,0.022522,synthetic_seed
KS,2023,white,non-hisp,m,50-54,0.033293,synthetic_seed
KS,2023,white,non-hisp,m,55-59,0.048226,synthetic_seed
KS,2023,white,non-hisp,m,60-64,0.071726,synthetic_seed
KS,2023,white,non-hisp,m,65-69,0.106243,synthetic_seed
KS,2023,white,non-hisp,m,70-74,0.162058,synthetic_seed
KS,2023,white,non-hisp,m,75-79,0.251899,synthetic_seed
KS,2023,white,non-hisp,m,80-84,0.394862,synthetic_seed
KS,2023,white,non-hisp,m,85+,0.680911,synthetic_seed
KS,2023,white,non-hisp,f,0-4,0.002168,synthetic_seed
KS,2023,white,non-hisp,f,5-9,0.000434,synthetic_seed
KS,2023,white,non-hisp,f,10-14,0.000434,synthetic_seed
KS,2023,white,non-hisp,f,15-19,0.002168,synthetic_seed
KS,2023,white,non-hisp,f,20-24,0.003468,synthetic_seed
KS,2023,white,non-hisp,f,25-29,0.004335,synthetic_seed
KS,2023,white,non-hisp,f,30-34,0.005635,synthetic_seed
KS,2023,white,non-hisp,f,35-39,0.007803,synthetic_seed
KS,2023,white,non-hisp,f,40-44,0.010751,synthetic_seed
KS,2023,white,non-hisp,f,45-49,0.015953,synthetic_seed
KS,2023,white,non-hisp,f,50-54,0.023582,synthetic_seed
KS,2023,white,non-hisp,f,55-59,0.03416,synthetic_seed
KS,2023,white,non-hisp,f,60-64,0.050806,synthetic_seed
KS,2023,white,non-hisp,f,65-69,0.075256,synthetic_seed
KS,2023,white,non-hisp,f,70-74,0.114791,synthetic_seed
KS,2023,white,non-hisp,f,75-79,0.178429,synthetic_seed
KS,2023,white,non-hisp,f,80-84,0.279694,synthetic_seed
KS,2023,white,non-hisp,f,85+,0.482312,synthetic_seed
KS,2023,white,hisp,m,0-4,0.00306,synthetic_seed
KS,2023,white,hisp,m,5-9,0.000612,synthetic_seed
KS,2023,white,hisp,m,10-14,0.000612,synthetic_seed
KS,2023,white,hisp,m,15-19,0.00306,synthetic_seed
KS,2023,white,hisp,m,20-24,0.004896,synthetic_seed
KS,2023,white,hisp,m,25-29,0.00612,synthetic_seed
KS,2023,white,hisp,m,30-34,0.007956,synthetic_seed
KS,2023,white,hisp,m,35-39,0.011016,synthetic_seed
KS,2023,white,hisp,m,40-44,0.015178,synthetic_seed
KS,2023,white,hisp,m,45-49,0.022522,synthetic_seed
KS,2023,white,hisp,m,50-54,0.033293,synthetic_seed
KS,2023,white,hisp,m,55-59,0.048226,synthetic_seed
KS,2023,white,hisp,m,60-64,0.071726,synthetic_seed
KS,2023,white,hisp,m,65-69,0.106243,synthetic_seed
KS,2023,white,hisp,m,70-74,0.162058,synthetic_seed
KS,2023,white,hisp,m,75-79,0.251899,synthetic_seed
KS,2023,white,hisp,m,80-84,0.394862,synthetic_seed
KS,2023,white,hisp,m,85+,0.680911,synthetic_seed
KS,2023,white,hisp,f,0-4,0.002168,synthetic_seed
KS,2023,white,hisp,f,5-9,0.000434,synthetic_seed
KS,2023,white,hisp,f,10-14,0.000434,synthetic_seed
KS,2023,white,hisp,f,15-19,0.002168,synthetic_seed
KS,2023,white,hisp,f,20-24,0.003468,synthetic_seed
KS,2023,white,hisp,f,25-29,0.004335,synthetic_seed
KS,2023,white,hisp,f,30-34,0.005635,synthetic_seed
KS,2023,white,hisp,f,35-39,0.007803,synthetic_seed
KS,2023,white,hisp,f,40-44,0.010751,synthetic_seed
KS,2023,white,hisp,f,45-49,0.015953,synthetic_seed
KS,2023,white,hisp,f,50-54,0.023582,synthetic_seed
KS,2023,white,hisp,f,55-59,0.03416,synthetic_seed
KS,2023,white,hisp,f,60-64,0.050806,synthetic_seed
KS,2023,white,hisp,f,65-69,0.075256,synthetic_seed
KS,2023,white,hisp,f,70-74,0.114791,synthetic_seed
KS,2023,white,hisp,f,75-79,0.178429,synthetic_seed
KS,2023,white,hisp,f,80-84,0.279694,synthetic_seed
KS,2023,white,hisp,f,85+,0.482312,synthetic_seed
KS,2023,black,non-hisp,m,0-4,0.003366,synthetic_seed
KS,2023,black,non-hisp,m,5-9,0.000673,synthetic_seed
KS,2023,black,non-hisp,m,10-14,0.000673,synthetic_seed
KS,2023,black,non-hisp,m,15-19,0.003366,synthetic_seed
KS,2023,black,non-hisp,m,20-24,0.005386,synthetic_seed
KS,2023,black,non-hisp,m,25-29,0.006732,synthetic_seed
KS,2023,black,non-hisp,m,30-34,0.008752,synthetic_seed
KS,2023,black,non-hisp,m,35-39,0.012118,synthetic_seed
KS,2023,black,non-hisp,m,40-44,0.016695,synthetic_seed
KS,2023,black,non-hisp,m,45-49,0.024774,synthetic_seed
KS,2023,black,non-hisp,m,50-54,0.036622,synthetic_seed
KS,2023,black,non-hisp,m,55-59,0.053048,synthetic_seed
KS,2023,black,non-hisp,m,60-64,0.078899,synthetic_seed
KS,2023,black,non-hisp,m,65-69,0.116868,synthetic_seed
KS,2023,black,non-hisp,m,70-74,0.178263,synthetic_seed
KS,2023,black,non-hisp,m,75-79,0.277089,synthetic_seed
KS,2023,black,non-hisp,m,80-84,0.434349,synthetic_seed
KS,2023,black,non-hisp,m,85+,0.749002,synthetic_seed
KS,2023,black,non-hisp,f,0-4,0.002384,synthetic_seed
KS,2023,black,non-hisp,f,5-9,0.000477,synthetic_seed
KS,2023,black,non-hisp,f,10-14,0.000477,synthetic_seed
KS,2023,black,non-hisp,f,15-19,0.002384,synthetic_seed
KS,2023,black,non-hisp,f,20-24,0.003815,synthetic_seed
KS,2023,black,non-hisp,f,25-29,0.004769,synthetic_seed
KS,2023,black,non-hisp,f,30-34,0.006199,synthetic_seed
KS,2023,black,non-hisp,f,35-39,0.008583,synthetic_seed
KS,2023,black,non-hisp,f,40-44,0.011826,synthetic_seed
KS,2023,black,non-hisp,f,45-49,0.017548,synthetic_seed
KS,2023,black,non-hisp,f,50-54,0.025941,synthetic_seed
KS,2023,black,non-hisp,f,55-59,0.037576,synthetic_seed
KS,2023,black,non-hisp,f,60-64,0.055887,synthetic_seed
KS,2023,black,non-hisp,f,65-69,0.082781,synthetic_seed
KS,2023,black,non-hisp,f,70-74,0.12627,synthetic_seed
KS,2023,black,non-hisp,f,75-79,0.196271,synthetic_seed
KS,2023,black,non-hisp,f,80-84,0.307664,synthetic_seed
KS,2023,black,non-hisp,f,85+,0.530543,synthetic_seed
KS,2023,black,hisp,m,0-4,0.003366,synthetic_seed
KS,2023,black,hisp,m,5-9,0.000673,synthetic_seed
KS,2023,black,hisp,m,10-14,0.000673,synthetic_seed
KS,2023,black,hisp,m,15-19,0.003366,synthetic_seed
KS,2023,black,hisp,m,20-24,0.005386,synthetic_seed
KS,2023,black,hisp,m,25-29,0.006732,synthetic_seed
KS,2023,black,hisp,m,30-34,0.008752,synthetic_seed
KS,2023,black,hisp,m,35-39,0.012118,synthetic_seed
KS,2023,black,hisp,m,40-44,0.016695,synthetic_seed
KS,2023,black,hisp,m,45-49,0.024774,synthetic_seed
KS,2023,black,hisp,m,50-54,0.036622,synthetic_seed
KS,2023,black,hisp,m,55-59,0.053048,synthetic_seed
KS,2023,black,hisp,m,60-64,0.078899,synthetic_seed
KS,2023,black,hisp,m,65-69,0.116868,synthetic_seed
KS,2023,black,hisp,m,70-74,0.178263,synthetic_seed
KS,2023,black,hisp,m,75-79,0.277089,synthetic_seed
KS,2023,black,hisp,m,80-84,0.434349,synthetic_seed
KS,2023,black,hisp,m,85+,0.749002,synthetic_seed
KS,2023,black,hisp,f,0-4,0.002384,synthetic_seed
