state_code,year,race,origin,sex,age_group,net_migration,migration_rate,source
IL,2023,white,non-hisp,f,55-59,,0.00063,synthetic_seed
IL,2023,white,non-hisp,f,60-64,,0.00095,synthetic_seed
IL,2023,white,non-hisp,f,65-69,,0.00083,synthetic_seed
IL,2023,white,non-hisp,f,70-74,,0.00059,synthetic_seed
IL,2023,white,non-hisp,f,75-79,,0.00082,synthetic_seed
IL,2023,white,non-hisp,f,80-84,,0.00069,synthetic_seed
IL,2023,white,non-hisp,f,85+,,0.00081,synthetic_seed
IL,2023,white,hisp,m,0-4,,0.00082,synthetic_seed
IL,2023,white,hisp,m,5-9,,0.00098,synthetic_seed
IL,2023,white,hisp,m,10-14,,0.00082,synthetic_seed
IL,2023,white,hisp,m,15-19,,0.00203,synthetic_seed
IL,2023,white,hisp,m,20-24,,0.004,synthetic_seed
IL,2023,white,hisp,m,25-29,,0.00345,synthetic_seed
IL,2023,white,hisp,m,30-34,,0.00436,synthetic_seed
IL,2023,white,hisp,m,35-39,,0.00343,synthetic_seed
IL,2023,white,hisp,m,40-44,,0.00394,synthetic_seed
IL,2023,white,hisp,m,45-49,,0.0021,synthetic_seed
IL,2023,white,hisp,m,50-54,,0.00149,synthetic_seed
IL,2023,white,hisp,m,55-59,,0.00087,synthetic_seed
IL,2023,white,hisp,m,60-64,,0.00103,synthetic_seed
IL,2023,white,hisp,m,65-69,,0.00078,synthetic_seed
IL,2023,white,hisp,m,70-74,,0.00077,synthetic_seed
IL,2023,white,hisp,m,75-79,,0.00059,synthetic_seed
IL,2023,white,hisp,m,80-84,,0.00079,synthetic_seed
IL,2023,white,hisp,m,85+,,0.00088,synthetic_seed
IL,2023,white,hisp,f,0-4,,0.00084,synthetic_seed
IL,2023,white,hisp,f,5-9,,0.00071,synthetic_seed
IL,2023,white,hisp,f,10-14,,0.00072,synthetic_seed
IL,2023,white,hisp,f,15-19,,0.0021,synthetic_seed
IL,2023,white,hisp,f,20-24,,0.00344,synthetic_seed
IL,2023,white,hisp,f,25-29,,0.00518,synthetic_seed
IL,2023,white,hisp,f,30-34,,0.00405,synthetic_seed
IL,2023,white,hisp,f,35-39,,0.0039,synthetic_seed
IL,2023,white,hisp,f,40-44,,0.00418,synthetic_seed
IL,2023,white,hisp,f,45-49,,0.00131,synthetic_seed
IL,2023,white,hisp,f,50-54,,0.00178,synthetic_seed
IL,2023,white,hisp,f,55-59,,0.00081,synthetic_seed
IL,2023,white,hisp,f,60-64,,0.00069,synthetic_seed
IL,2023,white,hisp,f,65-69,,0.00094,synthetic_seed
IL,2023,white,hisp,f,70-74,,0.00082,synthetic_seed
IL,2023,white,hisp,f,75-79,,0.00056,synthetic_seed
IL,2023,white,hisp,f,80-84,,0.00075,synthetic_seed
IL,2023,white,hisp,f,85+,,0.00088,synthetic_seed
IL,2023,black,non-hisp,m,0-4,,0.00089,synthetic_seed
IL,2023,black,non-hisp,m,5-9,,0.00086,synthetic_seed
IL,2023,black,non-hisp,m,10-14,,0.00091,synthetic_seed
IL,2023,black,non-hisp,m,15-19,,0.00204,synthetic_seed
IL,2023,black,non-hisp,m,20-24,,0.00326,synthetic_seed
IL,2023,black,non-hisp,m,25-29,,0.00397,synthetic_seed
IL,2023,black,non-hisp,m,30-34,,0.00562,synthetic_seed
IL,2023,black,non-hisp,m,35-39,,0.0036,synthetic_seed
IL,2023,black,non-hisp,m,40-44,,0.00305,synthetic_seed
IL,2023,black,non-hisp,m,45-49,,0.00215,synthetic_seed
IL,2023,black,non-hisp,m,50-54,,0.00184,synthetic_seed
IL,2023,black,non-hisp,m,55-59,,0.00068,synthetic_seed
IL,2023,black,non-hisp,m,60-64,,0.00097,synthetic_seed
IL,2023,black,non-hisp,m,65-69,,0.00061,synthetic_seed
IL,2023,black,non-hisp,m,70-74,,0.00082,synthetic_seed
IL,2023,black,non-hisp,m,75-79,,0.00061,synthetic_seed
IL,2023,black,non-hisp,m,80-84,,0.00089,synthetic_seed
IL,2023,black,non-hisp,m,85+,,0.00066,synthetic_seed
IL,2023,black,non-hisp,f,0-4,,0.00075,synthetic_seed
IL,2023,black,non-hisp,f,5-9,,0.00101,synthetic_seed
IL,2023,black,non-hisp,f,10-14,,0.00089,synthetic_seed
IL,2023,black,non-hisp,f,15-19,,0.00211,synthetic_seed
IL,2023,black,non-hisp,f,20-24,,0.00396,synthetic_seed
IL,2023,black,non-hisp,f,25-29,,0.00426,synthetic_seed
IL,2023,black,non-hisp,f,30-34,,0.00204,synthetic_seed
IL,2023,black,non-hisp,f,35-39,,0.00406,synthetic_seed
IL,2023,black,non-hisp,f,40-44,,0.00405,synthetic_seed
IL,2023,black,non-hisp,f,45-49,,0.00214,synthetic_seed
IL,2023,black,non-hisp,f,50-54,,0.00211,synthetic_seed
IL,2023,black,non-hisp,f,55-59,,0.00074,synthetic_seed
IL,2023,black,non-hisp,f,60-64,,0.00059,synthetic_seed
IL,2023,black,non-hisp,f,65-69,,0.00088,synthetic_seed
IL,2023,black,non-hisp,f,70-74,,0.00056,synthetic_seed
IL,2023,black,non-hisp,f,75-79,,0.00071,synthetic_seed
IL,2023,black,non-hisp,f,80-84,,0.00081,synthetic_seed
IL,2023,black,non-hisp,f,85+,,0.00092,synthetic_seed
IL,2023,black,hisp,m,0-4,,0.00077,synthetic_seed
IL,2023,black,hisp,m,5-9,,0.00087,synthetic_seed
IL,2023,black,hisp,m,10-14,,0.00072,synthetic_seed
IL,2023,black,hisp,m,15-19,,0.00225,synthetic_seed
IL,2023,black,hisp,m,20-24,,0.00507,synthetic_seed
IL,2023,black,hisp,m,25-29,,0.00523,synthetic_seed
IL,2023,black,hisp,m,30-34,,0.00462,synthetic_seed
IL,2023,black,hisp,m,35-39,,0.00376,synthetic_seed
IL,2023,black,hisp,m,40-44,,0.00308,synthetic_seed
IL,2023,black,hisp,m,45-49,,0.00167,synthetic_seed
IL,2023,black,hisp,m,50-54,,0.00118,synthetic_seed
IL,2023,black,hisp,m,55-59,,0.00062,synthetic_seed
IL,2023,black,hisp,m,60-64,,0.00089,synthetic_seed
IL,2023,black,hisp,m,65-69,,0.00069,synthetic_seed
IL,2023,black,hisp,m,70-74,,0.00081,synthetic_seed
IL,2023,black,hisp,m,75-79,,0.00087,synthetic_seed
IL,2023,black,hisp,m,80-84,,0.00078,synthetic_seed
IL,2023,black,hisp,m,85+,,0.00083,synthetic_seed
IL,2023,black,hisp,f,0-4,,0.00083,synthetic_seed
IL,2023,black,hisp,f,5-9,,0.00064,synthetic_seed
IL,2023,black,hisp,f,10-14,,0.00067,synthetic_seed
IL,2023,black,hisp,f,15-19,,0.00199,synthetic_seed
IL,2023,black,hisp,f,20-24,,0.0048,synthetic_seed
IL,2023,black,hisp,f,25-29,,0.00402,synthetic_seed
IL,2023,black,hisp,f,30-34,,0.00448,synthetic_seed
IL,2023,black,hisp,f,35-39,,0.00334,synthetic_seed
IL,2023,black,hisp,f,40-44,,0.00516,synthetic_seed
IL,2023,black,hisp,f,45-49,,0.00197,synthetic_seed
IL,2023,black,hisp,f,50-54,,0.00204,synthetic_seed
IL,2023,black,hisp,f,55-59,,0.00089,synthetic_seed
IL,2023,black,hisp,f,60-64,,0.0007,synthetic_seed
IL,2023,black,hisp,f,65-69,,0.00082,synthetic_seed
IL,2023,black,hisp,f,70-74,,0.00088,synthetic_seed
IL,2023,black,hisp,f,75-79,,0.00066,synthetic_seed
IL,2023,black,hisp,f,80-84,,0.00099,synthetic_seed
IL,2023,black,hisp,f,85+,,0.00071,synthetic_seed
IL,2023,asian,non-hisp,m,0-4,,0.00078,synthetic_seed
IL,2023,asian,non-hisp,m,5-9,,0.00081,synthetic_seed
IL,2023,asian,non-hisp,m,10-14,,0.00083,synthetic_seed
IL,2023,asian,non-hisp,m,15-19,,0.0025,synthetic_seed
IL,2023,asian,non-hisp,m,20-24,,0.00402,synthetic_seed
IL,2023,asian,non-hisp,m,25-29,,0.00366,synthetic_seed
IL,2023,asian,non-hisp,m,30-34,,0.00396,synthetic_seed
IL,2023,asian,non-hisp,m,35-39,,0.00389,synthetic_seed
IL,2023,asian,non-hisp,m,40-44,,0.00306,synthetic_seed
IL,2023,asian,non-hisp,m,45-49,,0.00233,synthetic_seed
IL,2023,asian,non-hisp,m,50-54,,0.00229,synthetic_seed
IL,2023,asian,non-hisp,m,55-59,,0.00084,synthetic_seed
IL,2023,asian,non-hisp,m,60-64,,0.0008,synthetic_seed
IL,2023,asian,non-hisp,m,65-69,,0.00083,synthetic_seed
IL,2023,asian,non-hisp,m,70-74,,0.00064,synthetic_seed
IL,2023,asian,non-hisp,m,75-79,,0.00084,synthetic_seed
IL,2023,asian,non-hisp,m,80-84,,0.0005,synthetic_seed
IL,2023,asian,non-hisp,m,85+,,0.00079,synthetic_seed
IL,2023,asian,non-hisp,f,0-4,,0.00095,synthetic_seed
IL,2023,asian,non-hisp,f,5-9,,0.00086,synthetic_seed
IL,2023,asian,non-hisp,f,10-14,,0.00079,synthetic_seed
IL,2023,asian,non-hisp,f,15-19,,0.00198,synthetic_seed
IL,2023,asian,non-hisp,f,20-24,,0.00323,synthetic_seed
IL,2023,asian,non-hisp,f,25-29,,0.0031,synthetic_seed
IL,2023,asian,non-hisp,f,30-34,,0.00406,synthetic_seed
IL,2023,asian,non-hisp,f,35-39,,0.00515,synthetic_seed
IL,2023,asian,non-hisp,f,40-44,,0.00402,synthetic_seed
IL,2023,asian,non-hisp,f,45-49,,0.00172,synthetic_seed
IL,2023,asian,non-hisp,f,50-54,,0.0021,synthetic_seed
IL,2023,asian,non-hisp,f,55-59,,0.00077,synthetic_seed
IL,2023,asian,non-hisp,f,60-64,,0.00081,synthetic_seed
IL,2023,asian,non-hisp,f,65-69,,0.00097,synthetic_seed
IL,2023,asian,non-hisp,f,70-74,,0.00101,synthetic_seed
IL,2023,asian,non-hisp,f,75-79,,0.00077,synthetic_seed
IL,2023,asian,non-hisp,f,80-84,,0.00093,synthetic_seed
IL,2023,asian,non-hisp,f,85+,,0.00092,synthetic_seed
IL,2023,asian,hisp,m,0-4,,0.00075,synthetic_seed
IL,2023,asian,hisp,m,5-9,,0.00103,synthetic_seed
IL,2023,asian,hisp,m,10-14,,0.00094,synthetic_seed
IL,2023,asian,hisp,m,15-19,,0.00253,synthetic_seed
IL,2023,asian,hisp,m,20-24,,0.00283,synthetic_seed
IL,2023,asian,hisp,m,25-29,,0.0031,synthetic_seed
IL,2023,asian,hisp,m,30-34,,0.00368,synthetic_seed
IL,2023,asian,hisp,m,35-39,,0.00439,synthetic_seed
IL,2023,asian,hisp,m,40-44,,0.00356,synthetic_seed
IL,2023,asian,hisp,m,45-49,,0.0022,synthetic_seed
IL,2023,asian,hisp,m,50-54,,0.00189,synthetic_seed
IL,2023,asian,hisp,m,55-59,,0.00085,synthetic_seed
IL,2023,asian,hisp,m,60-64,,0.00091,synthetic_seed
IL,2023,asian,hisp,m,65-69,,0.0006,synthetic_seed
IL,2023,asian,hisp,m,70-74,,0.00094,synthetic_seed
IL,2023,asian,hisp,m,75-79,,0.0008,synthetic_seed
IL,2023,asian,hisp,m,80-84,,0.00088,synthetic_seed
IL,2023,asian,hisp,m,85+,,0.00067,synthetic_seed
IL,2023,asian,hisp,f,0-4,,0.00067,synthetic_seed
IL,2023,asian,hisp,f,5-9,,0.00068,synthetic_seed
IL,2023,asian,hisp,f,10-14,,0.00086,synthetic_seed
IL,2023,asian,hisp,f,15-19,,0.00212,synthetic_seed
IL,2023,asian,hisp,f,20-24,,0.00425,synthetic_seed
IL,2023,asian,hisp,f,25-29,,0.0041,synthetic_seed
IL,2023,asian,hisp,f,30-34,,0.00302,synthetic_seed
IL,2023,asian,hisp,f,35-39,,0.00399,synthetic_seed
IL,2023,asian,hisp,f,40-44,,0.00403,synthetic_seed
IL,2023,asian,hisp,f,45-49,,0.00226,synthetic_seed
IL,2023,asian,hisp,f,50-54,,0.00284,synthetic_seed
IL,2023,asian,hisp,f,55-59,,0.00109,synthetic_seed
IL,2023,asian,hisp,f,60-64,,0.00094,synthetic_seed
IL,2023,asian,hisp,f,65-69,,0.00052,synthetic_seed
IL,2023,asian,hisp,f,70-74,,0.00089,synthetic_seed
IL,2023,asian,hisp,f,75-79,,0.00067,synthetic_seed
IL,2023,asian,hisp,f,80-84,,0.00107,synthetic_seed
IL,2023,asian,hisp,f,85+,,0.00077,synthetic_seed
IL,2023,other,non-hisp,m,0-4,,0.00074,synthetic_seed
IL,2023,other,non-hisp,m,5-9,,0.0008,synthetic_seed
IL,2023,other,non-hisp,m,10-14,,0.00082,synthetic_seed
IL,2023,other,non-hisp,m,15-19,,0.00229,synthetic_seed
IL,2023,other,non-hisp,m,20-24,,0.0035,synthetic_seed
IL,2023,other,non-hisp,m,25-29,,0.00418,synthetic_seed
IL,2023,other,non-hisp,m,30-34,,0.0038,synthetic_seed
IL,2023,other,non-hisp,m,35-39,,0.00441,synthetic_seed
IL,2023,other,non-hisp,m,40-44,,0.00431,synthetic_seed
IL,2023,other,non-hisp,m,45-49,,0.00178,synthetic_seed
IL,2023,other,non-hisp,m,50-54,,0.00172,synthetic_seed
IL,2023,other,non-hisp,m,55-59,,0.00077,synthetic_seed
IL,2023,other,non-hisp,m,60-64,,0.00093,synthetic_seed
IL,2023,other,non-hisp,m,65-69,,0.0008,synthetic_seed
IL,2023,other,non-hisp,m,70-74,,0.00077,synthetic_seed
IL,2023,other,non-hisp,m,75-79,,0.0008,synthetic_seed
IL,2023,other,non-hisp,m,80-84,,0.00066,synthetic_seed
IL,2023,other,non-hisp,m,85+,,0.00063,synthetic_seed
IL,2023,other,non-hisp,f,0-4,,0.00065,synthetic_seed
IL,2023,other,non-hisp,f,5-9,,0.00101,synthetic_seed
IL,2023,other,non-hisp,f,10-14,,0.0008,synthetic_seed
IL,2023,other,non-hisp,f,15-19,,0.00198,synthetic_seed
IL,2023,other,non-hisp,f,20-24,,0.00332,synthetic_seed
IL,2023,other,non-hisp,f,25-29,,0.00421,synthetic_seed
IL,2023,other,non-hisp,f,30-34,,0.00389,synthetic_seed
IL,2023,other,non-hisp,f,35-39,,0.00492,synthetic_seed
IL,2023,other,non-hisp,f,40-44,,0.0047,synthetic_seed
IL,2023,other,non-hisp,f,45-49,,0.00216,synthetic_seed
IL,2023,other,non-hisp,f,50-54,,0.00165,synthetic_seed
IL,2023,other,non-hisp,f,55-59,,0.0008,synthetic_seed
IL,2023,other,non-hisp,f,60-64,,0.00078,synthetic_seed
IL,2023,other,non-hisp,f,65-69,,0.00087,synthetic_seed
IL,2023,other,non-hisp,f,70-74,,0.00058,synthetic_seed
IL,2023,other,non-hisp,f,75-79,,0.00089,synthetic_seed
IL,2023,other,non-hisp,f,80-84,,0.00066,synthetic_seed
IL,2023,other,non-hisp,f,85+,,0.00075,synthetic_seed
IL,2023,other,hisp,m,0-4,,0.00069,synthetic_seed
IL,2023,other,hisp,m,5-9,,0.00075,synthetic_seed
IL,2023,other,hisp,m,10-14,,0.00069,synthetic_seed
IL,2023,other,hisp,m,15-19,,0.00212,synthetic_seed
IL,2023,other,hisp,m,20-24,,0.00324,synthetic_seed
IL,2023,other,hisp,m,25-29,,0.00439,synthetic_seed
IL,2023,other,hisp,m,30-34,,0.00385,synthetic_seed
IL,2023,other,hisp,m,35-39,,0.00422,synthetic_seed
IL,2023,other,hisp,m,40-44,,0.00452,synthetic_seed
IL,2023,other,hisp,m,45-49,,0.00191,synthetic_seed
IL,2023,other,hisp,m,50-54,,0.0023,synthetic_seed
IL,2023,other,hisp,m,55-59,,0.00081,synthetic_seed
IL,2023,other,hisp,m,60-64,,0.00094,synthetic_seed
IL,2023,other,hisp,m,65-69,,0.00072,synthetic_seed
IL,2023,other,hisp,m,70-74,,0.00072,synthetic_seed
IL,2023,other,hisp,m,75-79,,0.00086,synthetic_seed
IL,2023,other,hisp,m,80-84,,0.00092,synthetic_seed
IL,2023,other,hisp,m,85+,,0.00061,synthetic_seed
IL,2023,other,hisp,f,0-4,,0.00094,synthetic_seed
IL,2023,other,hisp,f,5-9,,0.0008,synthetic_seed
IL,2023,other,hisp,f,10-14,,0.00075,synthetic_seed
IL,2023,other,hisp,f,15-19,,0.00182,synthetic_seed
IL,2023,other,hisp,f,20-24,,0.00388,synthetic_seed
IL,2023,other,hisp,f,25-29,,0.00446,synthetic_seed
IL,2023,other,hisp,f,30-34,,0.00303,synthetic_seed
IL,2023,other,hisp,f,35-39,,0.00375,synthetic_seed
IL,2023,other,hisp,f,40-44,,0.00496,synthetic_seed
IL,2023,other,hisp,f,45-49,,0.00264,synthetic_seed
IL,2023,other,hisp,f,50-54,,0.002,synthetic_seed
IL,2023,other,hisp,f,55-59,,0.00083,synthetic_seed
IL,2023,other,hisp,f,60-64,,0.00063,synthetic_seed
IL,2023,other,hisp,f,65-69,,0.00084,synthetic_seed
IL,2023,other,hisp,f,70-74,,0.00094,synthetic_seed
IL,2023,other,hisp,f,75-79,,0.00092,synthetic_seed
IL,2023,other,hisp,f,80-84,,0.00064,synthetic_seed
IL,2023,other,hisp,f,85+,,0.00087,synthetic_seed
IN,2023,white,non-hisp,m,0-4,,0.00164,synthetic_seed
IN,2023,white,non-hisp,m,5-9,,0.00133,synthetic_seed
IN,2023,white,non-hisp,m,10-14,,0.00145,synthetic_seed
IN,2023,white,non-hisp,m,15-19,,0.00439,synthetic_seed
IN,2023,white,non-hisp,m,20-24,,0.00847,synthetic_seed
IN,2023,white,non-hisp,m,25-29,,0.00769,synthetic_seed
IN,2023,white,non-hisp,m,30-34,,0.00906,synthetic_seed
IN,2023,white,non-hisp,m,35-39,,0.00827,synthetic_seed
IN,2023,white,non-hisp,m,40-44,,0.01114,synthetic_seed
IN,2023,white,non-hisp,m,45-49,,0.00317,synthetic_seed
IN,2023,white,non-hisp,m,50-54,,0.00398,synthetic_seed
IN,2023,white,non-hisp,m,55-59,,0.00159,synthetic_seed
IN,2023,white,non-hisp,m,60-64,,0.00171,synthetic_seed
IN,2023,white,non-hisp,m,65-69,,0.00158,synthetic_seed
IN,2023,white,non-hisp,m,70-74,,0.00166,synthetic_seed
IN,2023,white,non-hisp,m,75-79,,0.00174,synthetic_seed
IN,2023,white,non-hisp,m,80-84,,0.00146,synthetic_seed
IN,2023,white,non-hisp,m,85+,,0.00149,synthetic_seed
IN,2023,white,non-hisp,f,0-4,,0.00189,synthetic_seed
IN,2023,white,non-hisp,f,5-9,,0.00174,synthetic_seed
IN,2023,white,non-hisp,f,10-14,,0.00163,synthetic_seed
IN,2023,white,non-hisp,f,15-19,,0.00398,synthetic_seed
IN,2023,white,non-hisp,f,20-24,,0.00679,synthetic_seed
IN,2023,white,non-hisp,f,25-29,,0.00776,synthetic_seed
IN,2023,white,non-hisp,f,30-34,,0.00817,synthetic_seed
IN,2023,white,non-hisp,f,35-39,,0.0093,synthetic_seed
IN,2023,white,non-hisp,f,40-44,,0.00698,synthetic_seed
IN,2023,white,non-hisp,f,45-49,,0.00465,synthetic_seed
IN,2023,white,non-hisp,f,50-54,,0.00427,synthetic_seed
IN,2023,white,non-hisp,f,55-59,,0.00189,synthetic_seed
IN,2023,white,non-hisp,f,60-64,,0.00172,synthetic_seed
IN,2023,white,non-hisp,f,65-69,,0.00115,synthetic_seed
IN,2023,white,non-hisp,f,70-74,,0.00158,synthetic_seed
IN,2023,white,non-hisp,f,75-79,,0.00148,synthetic_seed
IN,2023,white,non-hisp,f,80-84,,0.00156,synthetic_seed
IN,2023,white,non-hisp,f,85+,,0.00164,synthetic_seed
IN,2023,white,hisp,m,0-4,,0.00152,synthetic_seed
IN,2023,white,hisp,m,5-9,,0.00159,synthetic_seed
IN,2023,white,hisp,m,10-14,,0.00185,synthetic_seed
IN,2023,white,hisp,m,15-19,,0.00442,synthetic_seed
IN,2023,white,hisp,m,20-24,,0.00709,synthetic_seed
IN,2023,white,hisp,m,25-29,,0.00755,synthetic_seed
IN,2023,white,hisp,m,30-34,,0.00926,synthetic_seed
IN,2023,white,hisp,m,35-39,,0.00595,synthetic_seed
IN,2023,white,hisp,m,40-44,,0.00958,synthetic_seed
IN,2023,white,hisp,m,45-49,,0.00289,synthetic_seed
IN,2023,white,hisp,m,50-54,,0.00335,synthetic_seed
IN,2023,white,hisp,m,55-59,,0.00164,synthetic_seed
IN,2023,white,hisp,m,60-64,,0.00206,synthetic_seed
IN,2023,white,hisp,m,65-69,,0.00139,synthetic_seed
IN,2023,white,hisp,m,70-74,,0.00176,synthetic_seed
IN,2023,white,hisp,m,75-79,,0.00167,synthetic_seed
IN,2023,white,hisp,m,80-84,,0.0012,synthetic_seed
IN,2023,white,hisp,m,85+,,0.00163,synthetic_seed
IN,2023,white,hisp,f,0-4,,0.00132,synthetic_seed
IN,2023,white,hisp,f,5-9,,0.00145,synthetic_seed
IN,2023,white,hisp,f,10-14,,0.00177,synthetic_seed
IN,2023,white,hisp,f,15-19,,0.00388,synthetic_seed
IN,2023,white,hisp,f,20-24,,0.00762,synthetic_seed
IN,2023,white,hisp,f,25-29,,0.0052,synthetic_seed
IN,2023,white,hisp,f,30-34,,0.00844,synthetic_seed
IN,2023,white,hisp,f,35-39,,0.00947,synthetic_seed
IN,2023,white,hisp,f,40-44,,0.00695,synthetic_seed
IN,2023,white,hisp,f,45-49,,0.00395,synthetic_seed
IN,2023,white,hisp,f,50-54,,0.00384,synthetic_seed
IN,2023,white,hisp,f,55-59,,0.00169,synthetic_seed
IN,2023,white,hisp,f,60-64,,0.00173,synthetic_seed
IN,2023,white,hisp,f,65-69,,0.00155,synthetic_seed
IN,2023,white,hisp,f,70-74,,0.00134,synthetic_seed
IN,2023,white,hisp,f,75-79,,0.00122,synthetic_seed
IN,2023,white,hisp,f,80-84,,0.00155,synthetic_seed
IN,2023,white,hisp,f,85+,,0.00162,synthetic_seed
IN,2023,black,non-hisp,m,0-4,,0.00174,synthetic_seed
IN,2023,black,non-hisp,m,5-9,,0.00169,synthetic_seed
IN,2023,black,non-hisp,m,10-14,,0.00154,synthetic_seed
IN,2023,black,non-hisp,m,15-19,,0.0046,synthetic_seed
IN,2023,black,non-hisp,m,20-24,,0.00773,synthetic_seed
IN,2023,black,non-hisp,m,25-29,,0.00655,synthetic_seed
IN,2023,black,non-hisp,m,30-34,,0.00771,synthetic_seed
IN,2023,black,non-hisp,m,35-39,,0.00814,synthetic_seed
IN,2023,black,non-hisp,m,40-44,,0.00877,synthetic_seed
IN,2023,black,non-hisp,m,45-49,,0.00411,synthetic_seed
IN,2023,black,non-hisp,m,50-54,,0.00419,synthetic_seed
IN,2023,black,non-hisp,m,55-59,,0.0011,synthetic_seed
IN,2023,black,non-hisp,m,60-64,,0.00179,synthetic_seed
IN,2023,black,non-hisp,m,65-69,,0.00128,synthetic_seed
IN,2023,black,non-hisp,m,70-74,,0.00163,synthetic_seed
IN,2023,black,non-hisp,m,75-79,,0.00139,synthetic_seed
IN,2023,black,non-hisp,m,80-84,,0.00174,synthetic_seed
IN,2023,black,non-hisp,m,85+,,0.00171,synthetic_seed
IN,2023,black,non-hisp,f,0-4,,0.00158,synthetic_seed
IN,2023,black,non-hisp,f,5-9,,0.00153,synthetic_seed
IN,2023,black,non-hisp,f,10-14,,0.00137,synthetic_seed
IN,2023,black,non-hisp,f,15-19,,0.0045,synthetic_seed
IN,2023,black,non-hisp,f,20-24,,0.00812,synthetic_seed
IN,2023,black,non-hisp,f,25-29,,0.00866,synthetic_seed
IN,2023,black,non-hisp,f,30-34,,0.00684,synthetic_seed
IN,2023,black,non-hisp,f,35-39,,0.00863,synthetic_seed
IN,2023,black,non-hisp,f,40-44,,0.00961,synthetic_seed
IN,2023,black,non-hisp,f,45-49,,0.00404,synthetic_seed
IN,2023,black,non-hisp,f,50-54,,0.0018,synthetic_seed
IN,2023,black,non-hisp,f,55-59,,0.00175,synthetic_seed
IN,2023,black,non-hisp,f,60-64,,0.00113,synthetic_seed
IN,2023,black,non-hisp,f,65-69,,0.00155,synthetic_seed
IN,2023,black,non-hisp,f,70-74,,0.00131,synthetic_seed
IN,2023,black,non-hisp,f,75-79,,0.00177,synthetic_seed
IN,2023,black,non-hisp,f,80-84,,0.00186,synthetic_seed
IN,2023,black,non-hisp,f,85+,,0.00161,synthetic_seed
IN,2023,black,hisp,m,0-4,,0.00156,synthetic_seed
IN,2023,black,hisp,m,5-9,,0.00151,synthetic_seed
IN,2023,black,hisp,m,10-14,,0.00181,synthetic_seed
IN,2023,black,hisp,m,15-19,,0.00308,synthetic_seed
IN,2023,black,hisp,m,20-24,,0.0101,synthetic_seed
IN,2023,black,hisp,m,25-29,,0.00793,synthetic_seed
IN,2023,black,hisp,m,30-34,,0.0076,synthetic_seed
IN,2023,black,hisp,m,35-39,,0.00889,synthetic_seed
IN,2023,black,hisp,m,40-44,,0.00916,synthetic_seed
IN,2023,black,hisp,m,45-49,,0.00479,synthetic_seed
IN,2023,black,hisp,m,50-54,,0.0028,synthetic_seed
IN,2023,black,hisp,m,55-59,,0.00121,synthetic_seed
IN,2023,black,hisp,m,60-64,,0.00175,synthetic_seed
IN,2023,black,hisp,m,65-69,,0.0013,synthetic_seed
IN,2023,black,hisp,m,70-74,,0.00128,synthetic_seed
IN,2023,black,hisp,m,75-79,,0.00134,synthetic_seed
IN,2023,black,hisp,m,80-84,,0.00195,synthetic_seed
IN,2023,black,hisp,m,85+,,0.00175,synthetic_seed
IN,2023,black,hisp,f,0-4,,0.00151,synthetic_seed
IN,2023,black,hisp,f,5-9,,0.00178,synthetic_seed
IN,2023,black,hisp,f,10-14,,0.00148,synthetic_seed
IN,2023,black,hisp,f,15-19,,0.00393,synthetic_seed
IN,2023,black,hisp,f,20-24,,0.0099,synthetic_seed
IN,2023,black,hisp,f,25-29,,0.00691,synthetic_seed
IN,2023,black,hisp,f,30-34,,0.0096,synthetic_seed
IN,2023,black,hisp,f,35-39,,0.00743,synthetic_seed
IN,2023,black,hisp,f,40-44,,0.01034,synthetic_seed
IN,2023,black,hisp,f,45-49,,0.00459,synthetic_seed
IN,2023,black,hisp,f,50-54,,0.00428,synthetic_seed
IN,2023,black,hisp,f,55-59,,0.00173,synthetic_seed
IN,2023,black,hisp,f,60-64,,0.00149,synthetic_seed
IN,2023,black,hisp,f,65-69,,0.00155,synthetic_seed
IN,2023,black,hisp,f,70-74,,0.00147,synthetic_seed
IN,2023,black,hisp,f,75-79,,0.00155,synthetic_seed
IN,2023,black,hisp,f,80-84,,0.0015,synthetic_seed
IN,2023,black,hisp,f,85+,,0.00157,synthetic_seed
IN,2023,asian,non-hisp,m,0-4,,0.00113,synthetic_seed
IN,2023,asian,non-hisp,m,5-9,,0.00174,synthetic_seed
IN,2023,asian,non-hisp,m,10-14,,0.00138,synthetic_seed
IN,2023,asian,non-hisp,m,15-19,,0.00426,synthetic_seed
IN,2023,asian,non-hisp,m,20-24,,0.00921,synthetic_seed
IN,2023,asian,non-hisp,m,25-29,,0.00699,synthetic_seed
IN,2023,asian,non-hisp,m,30-34,,0.00588,synthetic_seed
IN,2023,asian,non-hisp,m,35-39,,0.00795,synthetic_seed
IN,2023,asian,non-hisp,m,40-44,,0.00886,synthetic_seed
IN,2023,asian,non-hisp,m,45-49,,0.00424,synthetic_seed
IN,2023,asian,non-hisp,m,50-54,,0.00534,synthetic_seed
IN,2023,asian,non-hisp,m,55-59,,0.00158,synthetic_seed
IN,2023,asian,non-hisp,m,60-64,,0.00158,synthetic_seed
IN,2023,asian,non-hisp,m,65-69,,0.00135,synthetic_seed
IN,2023,asian,non-hisp,m,70-74,,0.00156,synthetic_seed
IN,2023,asian,non-hisp,m,75-79,,0.00158,synthetic_seed
IN,2023,asian,non-hisp,m,80-84,,0.00167,synthetic_seed
IN,2023,asian,non-hisp,m,85+,,0.00162,synthetic_seed
